school,sex,age,address,Pstatus,paid,activities,nursery,internet,romantic,absences,alc,stability,academic_support,idle,grade_avg,delinquency,Medu_1,Medu_2,Medu_3,Medu_4,Fedu_1,Fedu_2,Fedu_3,Fedu_4,Mjob_2,Mjob_3,Mjob_4,Mjob_5,Fjob_2,Fjob_3,Fjob_4,Fjob_5,reason_2,reason_3,reason_4,guardian_2,guardian_3,traveltime_2,traveltime_3,traveltime_4,studytime_2,studytime_3,studytime_4,failures_1,failures_2,failures_3,health_2,health_3,health_4,health_5
1,1,18,0,1,0,0,1,1,0,4,0,0,2,9,14.33,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,17,1,0,0,0,1,1,0,0,0,4,2,9,14.67,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,18,0,1,0,1,1,1,0,0,0,4,2,9,12.33,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,18,0,1,0,1,1,1,1,6,0,0,1,9,16.33,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,17,0,0,0,0,1,1,1,18,0,3,2,3,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,18,0,1,0,0,1,1,0,0,0,4,2,9,12.33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,18,0,1,0,0,1,1,1,4,0,5,1,12,15.67,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,18,1,1,0,0,1,1,1,4,0,5,1,6,15.33,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,18,0,1,0,0,1,1,1,0,0,5,2,20,13.67,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,17,0,1,0,1,1,1,1,0,0,4,2,12,12.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,17,0,1,0,1,1,1,1,10,0,4,2,12,14.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,17,0,1,0,1,1,1,0,4,1,4,2,15,14.67,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,19,0,0,0,0,1,1,0,16,1,0,0,6,10.67,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1,1,17,0,1,1,0,1,1,1,6,0,4,2,2,12.0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,21,0,1,1,1,1,1,0,0,0,0,1,6,11.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,18,0,1,0,1,0,1,0,11,0,0,1,16,10.67,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,18,0,0,0,1,1,1,1,9,0,0,1,15,14.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,17,0,1,0,1,1,1,0,0,0,4,2,12,15.67,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,17,0,0,0,0,1,1,0,2,0,0,2,8,14.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,18,0,1,0,1,1,1,0,0,0,0,2,4,16.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,21,1,1,0,1,1,1,1,21,1,0,1,9,9.67,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1,1,20,1,1,0,0,1,1,1,8,0,3,1,4,13.67,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1,1,19,0,1,0,0,1,1,1,5,1,3,2,10,10.0,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,17,0,0,0,0,1,1,0,10,0,0,2,16,17.33,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,18,0,1,0,0,1,1,1,5,0,4,2,12,16.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,18,1,1,0,0,1,1,0,13,1,3,1,3,13.67,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,19,0,1,0,0,1,1,0,10,0,5,1,12,9.67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,18,0,0,0,0,1,1,0,10,0,0,2,4,16.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,1,20,0,1,0,0,1,1,1,5,0,5,2,3,9.33,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,1,18,0,1,0,1,0,1,1,4,0,3,2,2,12.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,16,0,1,0,0,1,1,1,11,0,4,1,9,10.67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,16,1,1,0,1,1,1,0,0,0,4,2,16,12.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,15,1,1,0,0,1,0,1,6,0,4,2,3,10.0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,15,1,1,0,0,1,1,0,4,0,5,2,16,10.33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,16,1,1,0,0,1,0,0,0,0,4,1,10,16.67,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,15,1,1,0,0,1,0,0,0,0,0,0,12,7.67,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,1,0,0,0,1,0,0,5,0,0,2,6,10.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,16,0,0,0,0,1,1,0,0,0,4,2,12,10.67,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,17,1,1,0,0,1,0,1,0,0,4,1,20,10.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,1,17,1,1,0,0,0,1,0,0,0,5,1,16,6.33,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,15,1,1,0,0,1,1,1,0,1,1,1,5,13.67,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,16,0,0,0,1,0,0,1,4,0,0,0,2,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,15,1,1,0,0,1,1,0,0,0,0,2,12,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,15,1,1,0,0,1,1,1,4,0,0,2,12,7.0,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,1,16,1,1,0,1,1,0,0,0,0,3,2,6,11.67,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,17,1,1,0,0,1,1,0,2,0,5,2,25,11.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,15,1,1,0,0,0,1,0,0,0,4,1,3,15.33,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,16,0,1,0,1,1,0,1,0,1,5,2,20,2.33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,17,0,1,1,0,0,1,0,4,1,4,1,12,8.67,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,15,1,1,0,1,1,1,0,0,0,0,2,12,13.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,15,1,1,0,1,1,1,0,7,0,0,2,12,8.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,16,1,1,0,0,0,0,0,4,0,3,1,20,10.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,15,1,1,0,1,1,0,1,8,1,5,2,20,8.33,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,0,15,0,1,0,1,1,1,0,0,0,0,2,9,11.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,17,1,1,0,1,1,0,1,8,1,5,0,25,9.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,16,1,1,0,1,1,1,1,6,0,4,1,4,16.33,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,15,1,1,0,0,1,0,0,3,0,5,1,2,12.33,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,16,1,1,0,0,1,1,0,2,0,4,2,20,15.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,16,1,1,0,0,1,0,0,0,0,4,1,9,10.67,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,16,1,1,0,0,1,1,0,4,0,4,2,20,10.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,1,16,0,1,0,0,1,0,0,0,0,1,2,6,8.67,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,16,0,1,0,0,1,0,0,3,0,1,2,6,8.33,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,15,0,1,0,0,0,1,0,0,1,4,3,8,9.33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,16,0,1,0,0,0,0,1,0,0,5,2,12,14.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,17,1,1,0,1,1,1,0,4,1,0,2,25,10.67,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,16,1,1,0,0,0,1,0,0,0,4,2,6,12.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,16,1,1,0,0,1,0,0,2,0,4,3,12,9.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,15,1,1,0,1,1,1,0,1,0,4,2,9,10.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,16,1,1,0,1,1,1,1,0,1,4,1,4,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,15,1,1,0,0,1,0,0,0,0,4,2,2,13.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,15,1,1,0,0,1,0,0,2,0,0,3,12,12.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,16,1,1,0,1,1,0,0,6,1,3,1,16,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,18,0,1,0,1,1,1,1,9,0,3,2,16,8.33,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,15,0,1,0,0,1,0,0,0,0,3,2,6,10.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,16,1,1,0,1,1,1,0,1,0,5,2,12,13.67,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,15,0,1,0,0,1,0,0,1,0,4,1,9,12.67,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,16,0,1,0,1,1,0,1,0,0,4,2,3,12.67,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,15,1,1,0,0,1,1,1,4,0,4,2,20,12.33,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,16,1,1,0,1,0,0,0,2,0,4,2,16,11.67,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,16,1,1,0,1,1,0,1,0,0,0,2,6,14.67,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,16,0,1,0,1,1,1,0,4,0,0,2,12,9.33,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,15,1,1,0,1,1,1,0,2,1,0,2,8,10.67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,15,0,1,0,1,1,0,0,0,0,5,2,6,13.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,16,1,1,0,0,1,1,1,2,0,0,2,12,8.67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,15,0,1,0,1,0,1,0,11,1,4,2,9,11.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,16,1,1,0,0,1,0,0,0,0,3,3,12,7.33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,1,17,0,1,0,1,1,0,0,4,0,4,1,15,9.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,19,0,1,0,0,1,1,1,0,0,4,0,16,9.33,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,17,1,1,0,1,1,0,1,2,0,5,1,15,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,15,1,1,0,0,1,0,1,0,0,0,1,2,9.33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,16,1,1,0,0,1,1,0,1,0,3,1,20,10.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,16,0,0,0,0,1,0,0,6,0,0,1,12,7.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,17,1,1,0,0,1,1,0,0,0,4,2,15,10.67,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,16,0,1,1,1,0,1,0,1,0,4,2,12,9.67,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,18,1,0,0,0,0,0,1,6,0,0,1,6,8.67,12,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
0,1,19,0,1,0,1,1,0,1,6,0,5,0,3,8.33,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,18,1,1,0,1,1,1,0,0,1,4,0,12,9.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,18,1,1,0,0,0,1,1,4,0,3,0,6,10.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,1,19,0,1,0,0,1,1,1,12,0,1,2,4,8.0,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
0,1,16,1,0,0,0,0,0,1,2,0,3,1,6,9.33,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,17,0,1,0,1,0,0,0,5,1,2,1,16,9.33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,16,1,1,0,1,1,1,0,0,0,0,0,20,8.67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,16,0,1,0,1,1,1,1,0,0,4,0,20,13.33,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,16,1,1,0,1,1,1,1,2,0,0,2,16,14.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,17,0,1,1,1,1,0,0,0,1,5,2,20,10.33,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,1,16,0,1,0,1,1,1,0,0,0,5,2,9,13.67,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,16,0,1,1,1,1,0,1,0,0,4,2,10,16.33,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,17,0,1,0,1,1,1,1,12,1,5,1,15,6.67,12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,16,0,1,0,1,1,1,0,8,1,0,1,10,13.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,17,1,1,0,0,1,0,0,2,1,0,2,15,9.0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1,16,0,1,0,1,1,1,0,0,0,2,3,2,14.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,19,0,1,0,0,1,1,1,0,0,0,1,20,12.67,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,17,1,1,0,1,0,1,1,0,0,4,2,20,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,20,0,1,0,1,1,1,1,8,1,3,1,12,10.0,8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,1,17,0,1,0,0,1,0,1,0,0,0,2,9,10.67,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,17,1,1,0,0,0,1,0,0,0,4,2,20,9.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,1,16,1,1,0,0,1,0,0,0,0,0,2,6,17.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,17,1,1,0,1,1,0,0,0,0,5,2,6,16.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,17,0,0,0,0,1,1,1,1,0,4,1,20,10.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,18,1,1,0,0,1,1,1,9,0,4,2,6,7.0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,1,16,0,1,0,1,1,1,0,0,0,3,1,3,7.33,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,16,0,1,0,0,1,1,0,2,0,3,1,3,6.67,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,18,0,1,0,0,1,0,0,8,0,0,2,15,9.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,1,16,1,1,0,1,0,1,1,0,0,4,1,9,15.33,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,16,1,1,0,1,1,1,0,0,0,0,1,20,14.33,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,18,0,0,0,0,1,1,0,8,0,2,2,6,7.0,8,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,16,1,1,0,1,1,1,0,0,0,5,1,2,5.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,16,0,1,0,0,1,1,0,6,0,0,2,6,7.33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,16,1,1,0,1,1,1,0,0,0,3,2,9,9.33,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,16,0,1,0,0,1,1,1,4,0,4,2,12,8.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,18,0,1,0,1,1,1,1,2,1,0,1,25,5.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,16,1,1,0,0,0,0,0,2,0,0,2,2,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
